x,y,z,content_id,well_id,_x,_y,_z
5626270.0,2315860.0,-475.0,3,186_3,5,5,5
5626270.0,2315860.0,-480.0,3,186_3,5,5,5
5626270.0,2315860.0,-485.0,3,186_3,5,5,5
5626270.0,2315860.0,-485.0,5,186_3,5,5,5
5626270.0,2315860.0,-490.0,5,186_3,5,5,5
5626270.0,2315860.0,-495.0,5,186_3,5,5,5
5626270.0,2315860.0,-500.0,5,186_3,5,5,5
5626270.0,2315860.0,-505.0,5,186_3,5,5,5
5626270.0,2315860.0,-510.0,5,186_3,5,5,5
5626270.0,2315860.0,-515.0,5,186_3,5,5,5
5626270.0,2315860.0,-515.0,3,186_3,5,5,5
5626270.0,2315860.0,-520.0,3,186_3,5,5,5
5626270.0,2315860.0,-525.0,3,186_3,5,5,5
5626270.0,2315860.0,-530.0,3,186_3,5,5,5
5626270.0,2315860.0,-535.0,3,186_3,5,5,5
5626270.0,2315860.0,-540.0,3,186_3,5,5,5
5626270.0,2315860.0,-545.0,3,186_3,5,5,5
5626270.0,2315860.0,-550.0,3,186_3,5,5,5
5626270.0,2315860.0,-550.0,1,186_3,5,5,5
5626270.0,2315860.0,-555.0,1,186_3,5,5,5
5626270.0,2315860.0,-560.0,1,186_3,5,5,5
5626270.0,2315860.0,-565.0,1,186_3,5,5,5
5626270.0,2315860.0,-570.0,1,186_3,5,5,5
5626270.0,2315860.0,-575.0,1,186_3,5,5,5
5626270.0,2315860.0,-580.0,1,186_3,5,5,5
5626270.0,2315860.0,-585.0,1,186_3,5,5,5
5626270.0,2315860.0,-585.0,3,186_3,5,5,5
5626270.0,2315860.0,-590.0,3,186_3,5,5,5
5626270.0,2315860.0,-595.0,3,186_3,5,5,5
5626270.0,2315860.0,-595.0,4,186_3,5,5,5
5626270.0,2315860.0,-600.0,4,186_3,5,5,5
5626270.0,2315860.0,-600.0,1,186_3,5,5,5
5626270.0,2315860.0,-605.0,1,186_3,5,5,5
5626270.0,2315860.0,-610.0,1,186_3,5,5,5
5626270.0,2315860.0,-610.0,3,186_3,5,5,5
5626270.0,2315860.0,-615.0,3,186_3,5,5,5
5626270.0,2315860.0,-620.0,3,186_3,5,5,5
5626270.0,2315860.0,-625.0,3,186_3,5,5,5
5626270.0,2315860.0,-630.0,3,186_3,5,5,5
5626270.0,2315860.0,-635.0,3,186_3,5,5,5
5626270.0,2315860.0,-640.0,3,186_3,5,5,5
5626270.0,2315860.0,-645.0,3,186_3,5,5,5
5626270.0,2315860.0,-650.0,3,186_3,5,5,5
5626270.0,2315860.0,-655.0,3,186_3,5,5,5
5626270.0,2315860.0,-660.0,3,186_3,5,5,5
5626270.0,2315860.0,-665.0,3,186_3,5,5,5
5626270.0,2315860.0,-670.0,3,186_3,5,5,5
5626270.0,2315860.0,-675.0,3,186_3,5,5,5
5626270.0,2315860.0,-680.0,3,186_3,5,5,5
5626270.0,2315860.0,-685.0,3,186_3,5,5,5
5626270.0,2315860.0,-690.0,3,186_3,5,5,5
5626355.0,2315910.0,230.0,1,187_1,5,5,5
5626355.0,2315910.0,225.0,1,187_1,5,5,5
5626355.0,2315910.0,220.0,1,187_1,5,5,5
5626355.0,2315910.0,215.0,1,187_1,5,5,5
5626355.0,2315910.0,210.0,1,187_1,5,5,5
5626355.0,2315910.0,205.0,1,187_1,5,5,5
5626355.0,2315910.0,-310.0,5,187_3,5,5,5
5626355.0,2315910.0,-315.0,5,187_3,5,5,5
5626355.0,2315910.0,-320.0,5,187_3,5,5,5
5626355.0,2315910.0,-325.0,5,187_3,5,5,5
5626355.0,2315910.0,-330.0,5,187_3,5,5,5
5626355.0,2315910.0,-335.0,5,187_3,5,5,5
5626355.0,2315910.0,-335.0,4,187_3,5,5,5
5626355.0,2315910.0,-340.0,4,187_3,5,5,5
5626355.0,2315910.0,-340.0,5,187_3,5,5,5
5626355.0,2315910.0,-345.0,5,187_3,5,5,5
5626355.0,2315910.0,-350.0,5,187_3,5,5,5
5626355.0,2315910.0,-355.0,5,187_3,5,5,5
5626355.0,2315910.0,-360.0,5,187_3,5,5,5
5626355.0,2315910.0,-365.0,5,187_3,5,5,5
5626355.0,2315910.0,-365.0,4,187_3,5,5,5
5626355.0,2315910.0,-370.0,4,187_3,5,5,5
5626355.0,2315910.0,-370.0,3,187_3,5,5,5
5626355.0,2315910.0,-375.0,3,187_3,5,5,5
5626355.0,2315910.0,-380.0,3,187_3,5,5,5
5626355.0,2315910.0,-385.0,3,187_3,5,5,5
5626355.0,2315910.0,-390.0,3,187_3,5,5,5
5626355.0,2315910.0,-395.0,3,187_3,5,5,5
5626355.0,2315910.0,-400.0,3,187_3,5,5,5
5626355.0,2315910.0,-405.0,3,187_3,5,5,5
5626355.0,2315910.0,-410.0,3,187_3,5,5,5
5626355.0,2315910.0,-415.0,3,187_3,5,5,5
5626355.0,2315910.0,-420.0,3,187_3,5,5,5
5626355.0,2315910.0,-425.0,3,187_3,5,5,5
5626355.0,2315910.0,-430.0,3,187_3,5,5,5
5626355.0,2315910.0,-435.0,3,187_3,5,5,5
5626355.0,2315910.0,-440.0,3,187_3,5,5,5
5626355.0,2315910.0,-445.0,3,187_3,5,5,5
5626355.0,2315910.0,-450.0,3,187_3,5,5,5
5626085.0,2315305.0,230.0,3,188_1,5,5,5
5626085.0,2315305.0,225.0,3,188_1,5,5,5
5626085.0,2315305.0,220.0,3,188_1,5,5,5
5626085.0,2315305.0,215.0,3,188_1,5,5,5
5626085.0,2315305.0,210.0,3,188_1,5,5,5
5626085.0,2315305.0,205.0,3,188_1,5,5,5
5626085.0,2315305.0,-315.0,3,188_3,5,5,5
5626085.0,2315305.0,-320.0,3,188_3,5,5,5
5626085.0,2315305.0,-325.0,3,188_3,5,5,5
5626085.0,2315305.0,-325.0,1,188_3,5,5,5
5626085.0,2315305.0,-330.0,1,188_3,5,5,5
5626085.0,2315305.0,-335.0,1,188_3,5,5,5
5626085.0,2315305.0,-340.0,1,188_3,5,5,5
5626085.0,2315305.0,-345.0,1,188_3,5,5,5
5626085.0,2315305.0,-350.0,1,188_3,5,5,5
5626085.0,2315305.0,-355.0,1,188_3,5,5,5
5626085.0,2315305.0,-360.0,1,188_3,5,5,5
5626085.0,2315305.0,-360.0,3,188_3,5,5,5
5626085.0,2315305.0,-365.0,3,188_3,5,5,5
5626085.0,2315305.0,-370.0,3,188_3,5,5,5
5626085.0,2315305.0,-375.0,3,188_3,5,5,5
5626085.0,2315305.0,-380.0,3,188_3,5,5,5
5626085.0,2315305.0,-385.0,3,188_3,5,5,5
5626085.0,2315305.0,-390.0,3,188_3,5,5,5
5626085.0,2315305.0,-395.0,3,188_3,5,5,5
5626085.0,2315305.0,-400.0,3,188_3,5,5,5
5626085.0,2315305.0,-405.0,3,188_3,5,5,5
5626085.0,2315305.0,-410.0,3,188_3,5,5,5
5626085.0,2315305.0,-415.0,3,188_3,5,5,5
5626085.0,2315305.0,-420.0,3,188_3,5,5,5
5626085.0,2315305.0,-425.0,3,188_3,5,5,5
5626085.0,2315305.0,-430.0,3,188_3,5,5,5
5626085.0,2315305.0,-435.0,3,188_3,5,5,5
5626085.0,2315305.0,-440.0,3,188_3,5,5,5
5626085.0,2315305.0,-445.0,3,188_3,5,5,5
5626085.0,2315305.0,-450.0,3,188_3,5,5,5
5626085.0,2315305.0,-455.0,3,188_3,5,5,5
5626085.0,2315305.0,-460.0,3,188_3,5,5,5
5626085.0,2315305.0,-465.0,3,188_3,5,5,5
5626085.0,2315305.0,-470.0,3,188_3,5,5,5
5626085.0,2315305.0,-475.0,3,188_3,5,5,5
5626085.0,2315305.0,-480.0,3,188_3,5,5,5
5626085.0,2315305.0,-485.0,3,188_3,5,5,5
5626175.0,2315350.0,225.0,1,189_1,5,5,5
5626175.0,2315350.0,220.0,1,189_1,5,5,5
5626175.0,2315350.0,215.0,1,189_1,5,5,5
5626175.0,2315350.0,210.0,1,189_1,5,5,5
5626175.0,2315350.0,205.0,1,189_1,5,5,5
5626175.0,2315350.0,-300.0,3,189_3,5,5,5
5626175.0,2315350.0,-305.0,3,189_3,5,5,5
5626175.0,2315350.0,-310.0,3,189_3,5,5,5
5626175.0,2315350.0,-315.0,3,189_3,5,5,5
5626175.0,2315350.0,-320.0,3,189_3,5,5,5
5626175.0,2315350.0,-325.0,3,189_3,5,5,5
5626175.0,2315350.0,-330.0,3,189_3,5,5,5
5626175.0,2315350.0,-330.0,1,189_3,5,5,5
5626175.0,2315350.0,-335.0,1,189_3,5,5,5
5626175.0,2315350.0,-340.0,1,189_3,5,5,5
5626175.0,2315350.0,-345.0,1,189_3,5,5,5
5626175.0,2315350.0,-350.0,1,189_3,5,5,5
5626175.0,2315350.0,-355.0,1,189_3,5,5,5
5626175.0,2315350.0,-360.0,1,189_3,5,5,5
5626175.0,2315350.0,-365.0,1,189_3,5,5,5
5626175.0,2315350.0,-365.0,2,189_3,5,5,5
5626175.0,2315350.0,-370.0,2,189_3,5,5,5
5626175.0,2315350.0,-375.0,2,189_3,5,5,5
5626175.0,2315350.0,-380.0,2,189_3,5,5,5
5626175.0,2315350.0,-385.0,2,189_3,5,5,5
5626175.0,2315350.0,-390.0,2,189_3,5,5,5
5626175.0,2315350.0,-395.0,2,189_3,5,5,5
5626175.0,2315350.0,-400.0,2,189_3,5,5,5
5626175.0,2315350.0,-400.0,1,189_3,5,5,5
5626175.0,2315350.0,-405.0,1,189_3,5,5,5
5626175.0,2315350.0,-410.0,1,189_3,5,5,5
5626175.0,2315350.0,-415.0,1,189_3,5,5,5
5626175.0,2315350.0,-420.0,1,189_3,5,5,5
5626175.0,2315350.0,-425.0,1,189_3,5,5,5
5626175.0,2315350.0,-430.0,1,189_3,5,5,5
5626175.0,2315350.0,-435.0,1,189_3,5,5,5
5626175.0,2315350.0,-440.0,1,189_3,5,5,5
5626175.0,2315350.0,-445.0,1,189_3,5,5,5
5626175.0,2315350.0,-450.0,1,189_3,5,5,5
5626175.0,2315350.0,-455.0,1,189_3,5,5,5
5626175.0,2315350.0,-460.0,1,189_3,5,5,5
5626265.0,2315400.0,230.0,1,190_1,5,5,5
5626265.0,2315400.0,225.0,1,190_1,5,5,5
5626265.0,2315400.0,220.0,1,190_1,5,5,5
5626265.0,2315400.0,215.0,1,190_1,5,5,5
5626265.0,2315400.0,210.0,1,190_1,5,5,5
5626265.0,2315400.0,-295.0,3,190_3,5,5,5
5626265.0,2315400.0,-300.0,3,190_3,5,5,5
5626265.0,2315400.0,-305.0,3,190_3,5,5,5
5626265.0,2315400.0,-310.0,3,190_3,5,5,5
5626265.0,2315400.0,-315.0,3,190_3,5,5,5
5626265.0,2315400.0,-315.0,1,190_3,5,5,5
5626265.0,2315400.0,-320.0,1,190_3,5,5,5
5626265.0,2315400.0,-325.0,1,190_3,5,5,5
5626265.0,2315400.0,-325.0,4,190_3,5,5,5
5626265.0,2315400.0,-325.0,3,190_3,5,5,5
5626265.0,2315400.0,-330.0,3,190_3,5,5,5
5626265.0,2315400.0,-330.0,4,190_3,5,5,5
5626265.0,2315400.0,-335.0,4,190_3,5,5,5
5626265.0,2315400.0,-335.0,1,190_3,5,5,5
5626265.0,2315400.0,-340.0,4,190_3,5,5,5
5626265.0,2315400.0,-345.0,4,190_3,5,5,5
5626265.0,2315400.0,-345.0,1,190_3,5,5,5
5626265.0,2315400.0,-350.0,1,190_3,5,5,5
5626265.0,2315400.0,-355.0,1,190_3,5,5,5
5626265.0,2315400.0,-360.0,1,190_3,5,5,5
5626265.0,2315400.0,-365.0,1,190_3,5,5,5
5626265.0,2315400.0,-370.0,1,190_3,5,5,5
5626265.0,2315400.0,-375.0,1,190_3,5,5,5
5626265.0,2315400.0,-380.0,1,190_3,5,5,5
5626265.0,2315400.0,-385.0,1,190_3,5,5,5
5626265.0,2315400.0,-390.0,1,190_3,5,5,5
5626265.0,2315400.0,-395.0,1,190_3,5,5,5
5626265.0,2315400.0,-400.0,1,190_3,5,5,5
5626265.0,2315400.0,-405.0,1,190_3,5,5,5
5626265.0,2315400.0,-410.0,1,190_3,5,5,5
5626265.0,2315400.0,-415.0,1,190_3,5,5,5
5626265.0,2315400.0,-420.0,1,190_3,5,5,5
5626265.0,2315400.0,-425.0,1,190_3,5,5,5
5626265.0,2315400.0,-430.0,1,190_3,5,5,5
5626265.0,2315400.0,-430.0,2,190_3,5,5,5
5626265.0,2315400.0,-435.0,2,190_3,5,5,5
5626265.0,2315400.0,-440.0,2,190_3,5,5,5
5626265.0,2315400.0,-445.0,2,190_3,5,5,5
5626265.0,2315400.0,-450.0,2,190_3,5,5,5
5625980.0,2316625.0,210.0,1,214_1,5,5,5
5625980.0,2316625.0,-305.0,5,214_3,5,5,5
5625980.0,2316625.0,-310.0,5,214_3,5,5,5
5625980.0,2316625.0,-315.0,5,214_3,5,5,5
5625980.0,2316625.0,-320.0,5,214_3,5,5,5
5625980.0,2316625.0,-325.0,5,214_3,5,5,5
5625980.0,2316625.0,-330.0,5,214_3,5,5,5
5625980.0,2316625.0,-335.0,5,214_3,5,5,5
5625980.0,2316625.0,-335.0,2,214_3,5,5,5
5625980.0,2316625.0,-340.0,2,214_3,5,5,5
5625980.0,2316625.0,-345.0,2,214_3,5,5,5
5625980.0,2316625.0,-350.0,2,214_3,5,5,5
5625980.0,2316625.0,-355.0,2,214_3,5,5,5
5625980.0,2316625.0,-360.0,2,214_3,5,5,5
5625980.0,2316625.0,-365.0,2,214_3,5,5,5
5625980.0,2316625.0,-370.0,2,214_3,5,5,5
5625980.0,2316625.0,-375.0,2,214_3,5,5,5
5625980.0,2316625.0,-380.0,2,214_3,5,5,5
5625980.0,2316625.0,-385.0,2,214_3,5,5,5
5625980.0,2316625.0,-390.0,2,214_3,5,5,5
5625980.0,2316625.0,-395.0,2,214_3,5,5,5
5625980.0,2316625.0,-400.0,2,214_3,5,5,5
5625980.0,2316625.0,-405.0,2,214_3,5,5,5
5625980.0,2316625.0,-410.0,2,214_3,5,5,5
5625980.0,2316625.0,-415.0,2,214_3,5,5,5
5625980.0,2316625.0,-420.0,2,214_3,5,5,5
5625980.0,2316625.0,-425.0,2,214_3,5,5,5
5625980.0,2316625.0,-430.0,2,214_3,5,5,5
5625980.0,2316625.0,-435.0,2,214_3,5,5,5
5625980.0,2316625.0,-440.0,2,214_3,5,5,5
5625980.0,2316625.0,-445.0,2,214_3,5,5,5
5625980.0,2316625.0,-450.0,2,214_3,5,5,5
5625980.0,2316625.0,-455.0,2,214_3,5,5,5
5625980.0,2316625.0,-455.0,1,214_3,5,5,5
5625980.0,2316625.0,-460.0,1,214_3,5,5,5
5625980.0,2316625.0,-465.0,1,214_3,5,5,5
5625980.0,2316625.0,-470.0,1,214_3,5,5,5
5625980.0,2316625.0,-475.0,1,214_3,5,5,5
5625980.0,2316625.0,-480.0,1,214_3,5,5,5
5625980.0,2316625.0,-485.0,1,214_3,5,5,5
5625980.0,2316625.0,-490.0,1,214_3,5,5,5
5625980.0,2316625.0,-495.0,1,214_3,5,5,5
5625980.0,2316625.0,-500.0,1,214_3,5,5,5
5625980.0,2316625.0,-505.0,1,214_3,5,5,5
5625980.0,2316625.0,-510.0,1,214_3,5,5,5
5625980.0,2316625.0,-515.0,1,214_3,5,5,5
5625980.0,2316625.0,-520.0,1,214_3,5,5,5
5625980.0,2316625.0,-525.0,1,214_3,5,5,5
5625980.0,2316625.0,-530.0,1,214_3,5,5,5
5625980.0,2316625.0,-535.0,1,214_3,5,5,5
5625980.0,2316625.0,-540.0,1,214_3,5,5,5
5625980.0,2316625.0,-545.0,1,214_3,5,5,5
5625980.0,2316625.0,-550.0,1,214_3,5,5,5
5625980.0,2316625.0,-555.0,1,214_3,5,5,5
5625980.0,2316625.0,-560.0,1,214_3,5,5,5
5625980.0,2316625.0,-565.0,1,214_3,5,5,5
5625980.0,2316625.0,-570.0,1,214_3,5,5,5
5625980.0,2316625.0,-575.0,1,214_3,5,5,5
5625980.0,2316625.0,-580.0,1,214_3,5,5,5
5625980.0,2316625.0,-585.0,1,214_3,5,5,5
5625980.0,2316625.0,-590.0,1,214_3,5,5,5
5625980.0,2316625.0,-595.0,1,214_3,5,5,5
5625980.0,2316625.0,-600.0,1,214_3,5,5,5
5625980.0,2316625.0,-605.0,1,214_3,5,5,5
5625980.0,2316625.0,-610.0,1,214_3,5,5,5
5625980.0,2316625.0,-615.0,1,214_3,5,5,5
5625980.0,2316625.0,-620.0,1,214_3,5,5,5
5625980.0,2316625.0,-625.0,1,214_3,5,5,5
5625980.0,2316625.0,-630.0,1,214_3,5,5,5
5625980.0,2316625.0,-635.0,1,214_3,5,5,5
5625980.0,2316625.0,-640.0,1,214_3,5,5,5
5625980.0,2316625.0,-645.0,1,214_3,5,5,5
5625980.0,2316625.0,-650.0,1,214_3,5,5,5
5626350.0,2315445.0,235.0,1,224_1,5,5,5
5626350.0,2315445.0,230.0,1,224_1,5,5,5
5626350.0,2315445.0,225.0,1,224_1,5,5,5
5626350.0,2315445.0,220.0,1,224_1,5,5,5
5626350.0,2315445.0,215.0,1,224_1,5,5,5
5626350.0,2315445.0,210.0,1,224_1,5,5,5
5626350.0,2315445.0,-305.0,3,224_3,5,5,5
5626350.0,2315445.0,-310.0,3,224_3,5,5,5
5626350.0,2315445.0,-315.0,3,224_3,5,5,5
5626350.0,2315445.0,-320.0,3,224_3,5,5,5
5626350.0,2315445.0,-325.0,3,224_3,5,5,5
5626350.0,2315445.0,-325.0,5,224_3,5,5,5
5626350.0,2315445.0,-330.0,5,224_3,5,5,5
5626350.0,2315445.0,-335.0,5,224_3,5,5,5
5626350.0,2315445.0,-340.0,5,224_3,5,5,5
5626350.0,2315445.0,-345.0,5,224_3,5,5,5
5626350.0,2315445.0,-345.0,1,224_3,5,5,5
5626350.0,2315445.0,-350.0,1,224_3,5,5,5
5626350.0,2315445.0,-355.0,1,224_3,5,5,5
5626350.0,2315445.0,-360.0,1,224_3,5,5,5
5626350.0,2315445.0,-365.0,1,224_3,5,5,5
5626350.0,2315445.0,-370.0,1,224_3,5,5,5
5626350.0,2315445.0,-375.0,1,224_3,5,5,5
5626350.0,2315445.0,-380.0,1,224_3,5,5,5
5626350.0,2315445.0,-385.0,1,224_3,5,5,5
5626350.0,2315445.0,-390.0,1,224_3,5,5,5
5626350.0,2315445.0,-395.0,1,224_3,5,5,5
5626350.0,2315445.0,-395.0,3,224_3,5,5,5
5626350.0,2315445.0,-400.0,3,224_3,5,5,5
5626350.0,2315445.0,-405.0,3,224_3,5,5,5
5626350.0,2315445.0,-410.0,3,224_3,5,5,5
5626350.0,2315445.0,-415.0,3,224_3,5,5,5
5626350.0,2315445.0,-420.0,3,224_3,5,5,5
5626350.0,2315445.0,-425.0,3,224_3,5,5,5
5626350.0,2315445.0,-430.0,3,224_3,5,5,5
5626350.0,2315445.0,-435.0,3,224_3,5,5,5
5626350.0,2315445.0,-435.0,1,224_3,5,5,5
5626350.0,2315445.0,-440.0,1,224_3,5,5,5
5626350.0,2315445.0,-445.0,1,224_3,5,5,5
5626350.0,2315445.0,-450.0,1,224_3,5,5,5
5626350.0,2315445.0,-450.0,2,224_3,5,5,5
5626350.0,2315445.0,-455.0,2,224_3,5,5,5
5626350.0,2315445.0,-455.0,1,224_3,5,5,5
5626350.0,2315445.0,-460.0,1,224_3,5,5,5
5626350.0,2315445.0,-465.0,1,224_3,5,5,5
5626350.0,2315445.0,-470.0,1,224_3,5,5,5
5626350.0,2315445.0,-475.0,1,224_3,5,5,5
5626350.0,2315445.0,-480.0,1,224_3,5,5,5
5626350.0,2315445.0,-485.0,1,224_3,5,5,5
5626350.0,2315445.0,-490.0,1,224_3,5,5,5
5626350.0,2315445.0,-495.0,1,224_3,5,5,5
5626350.0,2315445.0,-500.0,1,224_3,5,5,5
5626350.0,2315445.0,-505.0,1,224_3,5,5,5
5626440.0,2315495.0,235.0,1,225_1,5,5,5
5626440.0,2315495.0,230.0,1,225_1,5,5,5
5626440.0,2315495.0,225.0,1,225_1,5,5,5
5626440.0,2315495.0,220.0,1,225_1,5,5,5
5626440.0,2315495.0,215.0,1,225_1,5,5,5
5626440.0,2315495.0,-315.0,3,225_3,5,5,5
5626440.0,2315495.0,-320.0,3,225_3,5,5,5
5626440.0,2315495.0,-325.0,3,225_3,5,5,5
5626440.0,2315495.0,-325.0,5,225_3,5,5,5
5626440.0,2315495.0,-330.0,5,225_3,5,5,5
5626440.0,2315495.0,-330.0,3,225_3,5,5,5
5626440.0,2315495.0,-335.0,3,225_3,5,5,5
5626440.0,2315495.0,-340.0,3,225_3,5,5,5
5626440.0,2315495.0,-345.0,3,225_3,5,5,5
5626440.0,2315495.0,-350.0,3,225_3,5,5,5
5626440.0,2315495.0,-355.0,3,225_3,5,5,5
5626440.0,2315495.0,-355.0,4,225_3,5,5,5
5626440.0,2315495.0,-360.0,4,225_3,5,5,5
5626440.0,2315495.0,-365.0,4,225_3,5,5,5
5626440.0,2315495.0,-365.0,1,225_3,5,5,5
5626440.0,2315495.0,-370.0,1,225_3,5,5,5
5626440.0,2315495.0,-375.0,1,225_3,5,5,5
5626440.0,2315495.0,-380.0,1,225_3,5,5,5
5626440.0,2315495.0,-385.0,1,225_3,5,5,5
5626440.0,2315495.0,-390.0,1,225_3,5,5,5
5626440.0,2315495.0,-395.0,1,225_3,5,5,5
5626440.0,2315495.0,-395.0,3,225_3,5,5,5
5626440.0,2315495.0,-400.0,3,225_3,5,5,5
5626440.0,2315495.0,-405.0,3,225_3,5,5,5
5626440.0,2315495.0,-405.0,1,225_3,5,5,5
5626440.0,2315495.0,-410.0,1,225_3,5,5,5
5626440.0,2315495.0,-410.0,2,225_3,5,5,5
5626440.0,2315495.0,-415.0,2,225_3,5,5,5
5626440.0,2315495.0,-420.0,2,225_3,5,5,5
5626440.0,2315495.0,-420.0,1,225_3,5,5,5
5626440.0,2315495.0,-425.0,1,225_3,5,5,5
5626440.0,2315495.0,-430.0,1,225_3,5,5,5
5626440.0,2315495.0,-435.0,1,225_3,5,5,5
5626440.0,2315495.0,-440.0,1,225_3,5,5,5
5626440.0,2315495.0,-445.0,1,225_3,5,5,5
5626440.0,2315495.0,-450.0,1,225_3,5,5,5
5626440.0,2315495.0,-455.0,1,225_3,5,5,5
5626440.0,2315495.0,-460.0,1,225_3,5,5,5
5626440.0,2315495.0,-465.0,1,225_3,5,5,5
5626440.0,2315495.0,-470.0,1,225_3,5,5,5
5626440.0,2315495.0,-475.0,1,225_3,5,5,5
5626440.0,2315495.0,-480.0,1,225_3,5,5,5
5626440.0,2315495.0,-485.0,1,225_3,5,5,5
5626440.0,2315495.0,-490.0,1,225_3,5,5,5
5626440.0,2315495.0,-495.0,1,225_3,5,5,5
5626440.0,2315495.0,-500.0,1,225_3,5,5,5
5626440.0,2315495.0,-505.0,1,225_3,5,5,5
5626440.0,2315495.0,-510.0,1,225_3,5,5,5
5626440.0,2315495.0,-515.0,1,225_3,5,5,5
5626440.0,2315495.0,-520.0,1,225_3,5,5,5
5625925.0,2316145.0,-280.0,3,392_2,5,5,5
5625925.0,2316145.0,-285.0,3,392_2,5,5,5
5625925.0,2316145.0,-285.0,1,392_2,5,5,5
5625925.0,2316145.0,-290.0,1,392_2,5,5,5
5625925.0,2316145.0,-295.0,1,392_2,5,5,5
5625925.0,2316145.0,-300.0,1,392_2,5,5,5
5625925.0,2316145.0,-305.0,1,392_2,5,5,5
5625925.0,2316145.0,-310.0,1,392_2,5,5,5
5625925.0,2316145.0,-315.0,1,392_2,5,5,5
5625925.0,2316145.0,-320.0,1,392_2,5,5,5
5625925.0,2316145.0,-325.0,1,392_2,5,5,5
5625925.0,2316145.0,-330.0,1,392_2,5,5,5
5625925.0,2316145.0,-335.0,1,392_2,5,5,5
5625925.0,2316145.0,-340.0,1,392_2,5,5,5
5625925.0,2316145.0,-345.0,1,392_2,5,5,5
5625925.0,2316145.0,-350.0,1,392_2,5,5,5
5625925.0,2316145.0,-355.0,1,392_2,5,5,5
5625925.0,2316145.0,-355.0,3,392_2,5,5,5
5625925.0,2316145.0,-360.0,3,392_2,5,5,5
5625925.0,2316145.0,-365.0,3,392_2,5,5,5
5625925.0,2316145.0,-365.0,2,392_2,5,5,5
5625925.0,2316145.0,-370.0,2,392_2,5,5,5
5625925.0,2316145.0,-375.0,2,392_2,5,5,5
5625925.0,2316145.0,-380.0,2,392_2,5,5,5
5625925.0,2316145.0,-380.0,3,392_2,5,5,5
5625925.0,2316145.0,-385.0,3,392_2,5,5,5
5625925.0,2316145.0,-385.0,1,392_2,5,5,5
5625925.0,2316145.0,-390.0,1,392_2,5,5,5
5625925.0,2316145.0,-395.0,1,392_2,5,5,5
5625925.0,2316145.0,-400.0,1,392_2,5,5,5
5625925.0,2316145.0,-405.0,1,392_2,5,5,5
5625925.0,2316145.0,-410.0,1,392_2,5,5,5
5625925.0,2316145.0,-415.0,1,392_2,5,5,5
5625925.0,2316145.0,-420.0,1,392_2,5,5,5
5625925.0,2316145.0,-425.0,1,392_2,5,5,5
5625925.0,2316145.0,-430.0,1,392_2,5,5,5
5625925.0,2316145.0,-435.0,1,392_2,5,5,5
5625925.0,2316145.0,-440.0,1,392_2,5,5,5
5625925.0,2316145.0,-445.0,1,392_2,5,5,5
5625925.0,2316145.0,-450.0,1,392_2,5,5,5
5625925.0,2316145.0,-455.0,1,392_2,5,5,5
5625925.0,2316145.0,-460.0,1,392_2,5,5,5
5625925.0,2316145.0,-465.0,1,392_2,5,5,5
5625925.0,2316145.0,-470.0,1,392_2,5,5,5
5625925.0,2316145.0,-475.0,1,392_2,5,5,5
5625925.0,2316145.0,-480.0,1,392_2,5,5,5
5625925.0,2316145.0,-485.0,1,392_2,5,5,5
5625925.0,2316145.0,-490.0,1,392_2,5,5,5
5625925.0,2316145.0,-495.0,1,392_2,5,5,5
5625925.0,2316145.0,-500.0,1,392_2,5,5,5
5625925.0,2316145.0,-500.0,2,392_2,5,5,5
5625925.0,2316145.0,-505.0,2,392_2,5,5,5
5625925.0,2316145.0,-510.0,2,392_2,5,5,5
5625925.0,2316145.0,-510.0,1,392_2,5,5,5
5625925.0,2316145.0,-515.0,1,392_2,5,5,5
5625925.0,2316145.0,-520.0,1,392_2,5,5,5
5625925.0,2316145.0,-525.0,1,392_2,5,5,5
5625925.0,2316145.0,-530.0,1,392_2,5,5,5
5625925.0,2316145.0,-535.0,1,392_2,5,5,5
5625925.0,2316145.0,-540.0,1,392_2,5,5,5
5625925.0,2316145.0,-545.0,1,392_2,5,5,5
5625925.0,2316145.0,-550.0,1,392_2,5,5,5
5625925.0,2316145.0,-555.0,1,392_2,5,5,5
5625925.0,2316145.0,-560.0,1,392_2,5,5,5
5625925.0,2316145.0,-565.0,1,392_2,5,5,5
5625925.0,2316145.0,-570.0,1,392_2,5,5,5
5625925.0,2316145.0,-575.0,1,392_2,5,5,5
5625925.0,2316145.0,-580.0,1,392_2,5,5,5
5625925.0,2316145.0,-585.0,1,392_2,5,5,5
5625925.0,2316145.0,-590.0,1,392_2,5,5,5
5625925.0,2316145.0,-595.0,1,392_2,5,5,5
5625925.0,2316145.0,-600.0,1,392_2,5,5,5
5625925.0,2316145.0,-605.0,1,392_2,5,5,5
5625925.0,2316145.0,-610.0,1,392_2,5,5,5
5625925.0,2316145.0,-615.0,1,392_2,5,5,5
5625925.0,2316145.0,-620.0,1,392_2,5,5,5
5625925.0,2316145.0,-625.0,1,392_2,5,5,5
5625925.0,2316145.0,-630.0,1,392_2,5,5,5
5625925.0,2316145.0,-635.0,1,392_2,5,5,5
5625925.0,2316145.0,-640.0,1,392_2,5,5,5
5625925.0,2316145.0,-645.0,1,392_2,5,5,5
5625925.0,2316145.0,-650.0,1,392_2,5,5,5
5625925.0,2316145.0,-655.0,1,392_2,5,5,5
5625925.0,2316145.0,-660.0,1,392_2,5,5,5
