x,y,z,content_id,_x,_y,_z,x_n,y_n,z_n
5625705.0,2316485.0,-350.0,4,5,5,5,81.0,547.0,128.0
5625705.0,2316485.0,-355.0,4,5,5,5,81.0,547.0,127.0
5625705.0,2316485.0,-355.0,3,5,5,5,81.0,547.0,127.0
5625705.0,2316485.0,-360.0,3,5,5,5,81.0,547.0,126.0
5625705.0,2316485.0,-360.0,1,5,5,5,81.0,547.0,126.0
5625705.0,2316485.0,-365.0,1,5,5,5,81.0,547.0,125.0
5625705.0,2316485.0,-370.0,1,5,5,5,81.0,547.0,124.0
5625705.0,2316485.0,-375.0,1,5,5,5,81.0,547.0,123.0
5625705.0,2316485.0,-380.0,1,5,5,5,81.0,547.0,122.0
5625705.0,2316485.0,-385.0,1,5,5,5,81.0,547.0,121.0
5625705.0,2316485.0,-390.0,1,5,5,5,81.0,547.0,120.0
5625705.0,2316485.0,-390.0,3,5,5,5,81.0,547.0,120.0
5625705.0,2316485.0,-395.0,3,5,5,5,81.0,547.0,119.0
5625705.0,2316485.0,-400.0,3,5,5,5,81.0,547.0,118.0
5625705.0,2316485.0,-405.0,3,5,5,5,81.0,547.0,117.0
5625705.0,2316485.0,-410.0,3,5,5,5,81.0,547.0,116.0
5625705.0,2316485.0,-415.0,3,5,5,5,81.0,547.0,115.0
5625705.0,2316485.0,-420.0,3,5,5,5,81.0,547.0,114.0
5625705.0,2316485.0,-425.0,3,5,5,5,81.0,547.0,113.0
5625705.0,2316485.0,-430.0,3,5,5,5,81.0,547.0,112.0
5625705.0,2316485.0,-435.0,3,5,5,5,81.0,547.0,111.0
5625705.0,2316485.0,-440.0,3,5,5,5,81.0,547.0,110.0
5625705.0,2316485.0,-445.0,3,5,5,5,81.0,547.0,109.0
5625705.0,2316485.0,-450.0,3,5,5,5,81.0,547.0,108.0
5625705.0,2316485.0,-455.0,3,5,5,5,81.0,547.0,107.0
5625705.0,2316485.0,-460.0,3,5,5,5,81.0,547.0,106.0
5625705.0,2316485.0,-460.0,2,5,5,5,81.0,547.0,106.0
5625705.0,2316485.0,-465.0,2,5,5,5,81.0,547.0,105.0
5625705.0,2316485.0,-470.0,2,5,5,5,81.0,547.0,104.0
5625705.0,2316485.0,-475.0,2,5,5,5,81.0,547.0,103.0
5625705.0,2316485.0,-480.0,2,5,5,5,81.0,547.0,102.0
5625705.0,2316485.0,-485.0,2,5,5,5,81.0,547.0,101.0
5625705.0,2316485.0,-490.0,2,5,5,5,81.0,547.0,100.0
5625705.0,2316485.0,-495.0,2,5,5,5,81.0,547.0,99.0
5625705.0,2316485.0,-500.0,2,5,5,5,81.0,547.0,98.0
5625705.0,2316485.0,-505.0,2,5,5,5,81.0,547.0,97.0
5625705.0,2316485.0,-510.0,2,5,5,5,81.0,547.0,96.0
5625705.0,2316485.0,-515.0,2,5,5,5,81.0,547.0,95.0
5625705.0,2316485.0,-520.0,2,5,5,5,81.0,547.0,94.0
5625845.0,2316555.0,220.0,1,5,5,5,109.0,561.0,242.0
5625845.0,2316555.0,215.0,1,5,5,5,109.0,561.0,241.0
5625845.0,2316555.0,210.0,1,5,5,5,109.0,561.0,240.0
5625845.0,2316555.0,205.0,1,5,5,5,109.0,561.0,239.0
5625845.0,2316555.0,200.0,1,5,5,5,109.0,561.0,238.0
5625845.0,2316555.0,-310.0,3,5,5,5,109.0,561.0,136.0
5625845.0,2316555.0,-315.0,3,5,5,5,109.0,561.0,135.0
5625845.0,2316555.0,-320.0,3,5,5,5,109.0,561.0,134.0
5625845.0,2316555.0,-320.0,5,5,5,5,109.0,561.0,134.0
5625845.0,2316555.0,-325.0,5,5,5,5,109.0,561.0,133.0
5625845.0,2316555.0,-330.0,5,5,5,5,109.0,561.0,132.0
5625845.0,2316555.0,-335.0,5,5,5,5,109.0,561.0,131.0
5625845.0,2316555.0,-340.0,5,5,5,5,109.0,561.0,130.0
5625845.0,2316555.0,-345.0,5,5,5,5,109.0,561.0,129.0
5625845.0,2316555.0,-345.0,3,5,5,5,109.0,561.0,129.0
5625845.0,2316555.0,-350.0,3,5,5,5,109.0,561.0,128.0
5625845.0,2316555.0,-355.0,3,5,5,5,109.0,561.0,127.0
5625845.0,2316555.0,-360.0,3,5,5,5,109.0,561.0,126.0
5625845.0,2316555.0,-365.0,3,5,5,5,109.0,561.0,125.0
5625845.0,2316555.0,-370.0,3,5,5,5,109.0,561.0,124.0
5625845.0,2316555.0,-375.0,3,5,5,5,109.0,561.0,123.0
5625845.0,2316555.0,-380.0,3,5,5,5,109.0,561.0,122.0
5625845.0,2316555.0,-385.0,3,5,5,5,109.0,561.0,121.0
5625845.0,2316555.0,-390.0,3,5,5,5,109.0,561.0,120.0
5625845.0,2316555.0,-395.0,3,5,5,5,109.0,561.0,119.0
5625845.0,2316555.0,-400.0,3,5,5,5,109.0,561.0,118.0
5625845.0,2316555.0,-405.0,3,5,5,5,109.0,561.0,117.0
5625845.0,2316555.0,-405.0,2,5,5,5,109.0,561.0,117.0
5625845.0,2316555.0,-410.0,2,5,5,5,109.0,561.0,116.0
5625845.0,2316555.0,-415.0,2,5,5,5,109.0,561.0,115.0
5625845.0,2316555.0,-420.0,2,5,5,5,109.0,561.0,114.0
5625845.0,2316555.0,-425.0,2,5,5,5,109.0,561.0,113.0
5625845.0,2316555.0,-430.0,2,5,5,5,109.0,561.0,112.0
5625845.0,2316555.0,-435.0,2,5,5,5,109.0,561.0,111.0
5625845.0,2316555.0,-440.0,2,5,5,5,109.0,561.0,110.0
5625845.0,2316555.0,-445.0,2,5,5,5,109.0,561.0,109.0
5625845.0,2316555.0,-450.0,2,5,5,5,109.0,561.0,108.0
5625845.0,2316555.0,-455.0,2,5,5,5,109.0,561.0,107.0
5625845.0,2316555.0,-460.0,2,5,5,5,109.0,561.0,106.0
5625845.0,2316555.0,-465.0,2,5,5,5,109.0,561.0,105.0
5625845.0,2316555.0,-470.0,2,5,5,5,109.0,561.0,104.0
5625845.0,2316555.0,-475.0,2,5,5,5,109.0,561.0,103.0
5625845.0,2316555.0,-475.0,4,5,5,5,109.0,561.0,103.0
5625845.0,2316555.0,-480.0,4,5,5,5,109.0,561.0,102.0
5625845.0,2316555.0,-485.0,4,5,5,5,109.0,561.0,101.0
5625845.0,2316555.0,-490.0,4,5,5,5,109.0,561.0,100.0
5625845.0,2316555.0,-495.0,4,5,5,5,109.0,561.0,99.0
5625845.0,2316555.0,-500.0,4,5,5,5,109.0,561.0,98.0
5625845.0,2316555.0,-500.0,2,5,5,5,109.0,561.0,98.0
5625845.0,2316555.0,-505.0,2,5,5,5,109.0,561.0,97.0
5625845.0,2316555.0,-510.0,2,5,5,5,109.0,561.0,96.0
5625845.0,2316555.0,-515.0,2,5,5,5,109.0,561.0,95.0
5625845.0,2316555.0,-520.0,2,5,5,5,109.0,561.0,94.0
5625845.0,2316555.0,-525.0,2,5,5,5,109.0,561.0,93.0
5625845.0,2316555.0,-530.0,2,5,5,5,109.0,561.0,92.0
5625845.0,2316555.0,-535.0,2,5,5,5,109.0,561.0,91.0
5625845.0,2316555.0,-540.0,2,5,5,5,109.0,561.0,90.0
5625845.0,2316555.0,-545.0,2,5,5,5,109.0,561.0,89.0
5625845.0,2316555.0,-550.0,2,5,5,5,109.0,561.0,88.0
5625845.0,2316555.0,-555.0,2,5,5,5,109.0,561.0,87.0
5625845.0,2316555.0,-560.0,2,5,5,5,109.0,561.0,86.0
5625845.0,2316555.0,-565.0,2,5,5,5,109.0,561.0,85.0
5625845.0,2316555.0,-570.0,2,5,5,5,109.0,561.0,84.0
5625845.0,2316555.0,-575.0,2,5,5,5,109.0,561.0,83.0
5625845.0,2316555.0,-580.0,2,5,5,5,109.0,561.0,82.0
5625845.0,2316555.0,-585.0,2,5,5,5,109.0,561.0,81.0
5625845.0,2316555.0,-590.0,2,5,5,5,109.0,561.0,80.0
5625845.0,2316555.0,-595.0,2,5,5,5,109.0,561.0,79.0
5625845.0,2316555.0,-600.0,2,5,5,5,109.0,561.0,78.0
5625845.0,2316555.0,-605.0,2,5,5,5,109.0,561.0,77.0
5625845.0,2316555.0,-610.0,2,5,5,5,109.0,561.0,76.0
5625845.0,2316555.0,-615.0,2,5,5,5,109.0,561.0,75.0
5625845.0,2316555.0,-620.0,2,5,5,5,109.0,561.0,74.0
5625845.0,2316555.0,-625.0,2,5,5,5,109.0,561.0,73.0
5625845.0,2316555.0,-630.0,2,5,5,5,109.0,561.0,72.0
5625845.0,2316555.0,-630.0,1,5,5,5,109.0,561.0,72.0
5625845.0,2316555.0,-635.0,1,5,5,5,109.0,561.0,71.0
5625845.0,2316555.0,-640.0,1,5,5,5,109.0,561.0,70.0
5625760.0,2316980.0,-315.0,5,5,5,5,92.0,646.0,135.0
5625760.0,2316980.0,-320.0,5,5,5,5,92.0,646.0,134.0
5625760.0,2316980.0,-325.0,5,5,5,5,92.0,646.0,133.0
5625760.0,2316980.0,-330.0,5,5,5,5,92.0,646.0,132.0
5625760.0,2316980.0,-335.0,5,5,5,5,92.0,646.0,131.0
5625760.0,2316980.0,-340.0,5,5,5,5,92.0,646.0,130.0
5625760.0,2316980.0,-345.0,5,5,5,5,92.0,646.0,129.0
5625760.0,2316980.0,-350.0,5,5,5,5,92.0,646.0,128.0
5625760.0,2316980.0,-350.0,3,5,5,5,92.0,646.0,128.0
5625760.0,2316980.0,-355.0,3,5,5,5,92.0,646.0,127.0
5625760.0,2316980.0,-360.0,3,5,5,5,92.0,646.0,126.0
5625760.0,2316980.0,-365.0,3,5,5,5,92.0,646.0,125.0
5625760.0,2316980.0,-370.0,3,5,5,5,92.0,646.0,124.0
5625760.0,2316980.0,-375.0,3,5,5,5,92.0,646.0,123.0
5625760.0,2316980.0,-380.0,3,5,5,5,92.0,646.0,122.0
5625760.0,2316980.0,-385.0,3,5,5,5,92.0,646.0,121.0
5625760.0,2316980.0,-390.0,3,5,5,5,92.0,646.0,120.0
5625760.0,2316980.0,-395.0,3,5,5,5,92.0,646.0,119.0
5625760.0,2316980.0,-400.0,3,5,5,5,92.0,646.0,118.0
5625760.0,2316980.0,-405.0,3,5,5,5,92.0,646.0,117.0
5625760.0,2316980.0,-405.0,2,5,5,5,92.0,646.0,117.0
5625760.0,2316980.0,-410.0,2,5,5,5,92.0,646.0,116.0
5625760.0,2316980.0,-415.0,2,5,5,5,92.0,646.0,115.0
5625760.0,2316980.0,-415.0,3,5,5,5,92.0,646.0,115.0
5625760.0,2316980.0,-420.0,3,5,5,5,92.0,646.0,114.0
5625760.0,2316980.0,-425.0,3,5,5,5,92.0,646.0,113.0
5625760.0,2316980.0,-430.0,3,5,5,5,92.0,646.0,112.0
5625760.0,2316980.0,-430.0,2,5,5,5,92.0,646.0,112.0
5625760.0,2316980.0,-435.0,2,5,5,5,92.0,646.0,111.0
5625760.0,2316980.0,-440.0,2,5,5,5,92.0,646.0,110.0
5625760.0,2316980.0,-445.0,2,5,5,5,92.0,646.0,109.0
5625760.0,2316980.0,-450.0,2,5,5,5,92.0,646.0,108.0
5625760.0,2316980.0,-455.0,2,5,5,5,92.0,646.0,107.0
5625760.0,2316980.0,-460.0,2,5,5,5,92.0,646.0,106.0
5625760.0,2316980.0,-465.0,2,5,5,5,92.0,646.0,105.0
5625760.0,2316980.0,-470.0,2,5,5,5,92.0,646.0,104.0
5625760.0,2316980.0,-475.0,2,5,5,5,92.0,646.0,103.0
5625760.0,2316980.0,-480.0,2,5,5,5,92.0,646.0,102.0
5625760.0,2316980.0,-485.0,2,5,5,5,92.0,646.0,101.0
5625760.0,2316980.0,-490.0,2,5,5,5,92.0,646.0,100.0
5625760.0,2316980.0,-495.0,2,5,5,5,92.0,646.0,99.0
5625760.0,2316980.0,-495.0,3,5,5,5,92.0,646.0,99.0
5625760.0,2316980.0,-500.0,3,5,5,5,92.0,646.0,98.0
5625760.0,2316980.0,-505.0,3,5,5,5,92.0,646.0,97.0
5625760.0,2316980.0,-510.0,3,5,5,5,92.0,646.0,96.0
5625760.0,2316980.0,-510.0,2,5,5,5,92.0,646.0,96.0
5625760.0,2316980.0,-515.0,2,5,5,5,92.0,646.0,95.0
5625760.0,2316980.0,-520.0,2,5,5,5,92.0,646.0,94.0
5625760.0,2316980.0,-525.0,2,5,5,5,92.0,646.0,93.0
5625760.0,2316980.0,-530.0,2,5,5,5,92.0,646.0,92.0
5625760.0,2316980.0,-535.0,2,5,5,5,92.0,646.0,91.0
5625760.0,2316980.0,-540.0,2,5,5,5,92.0,646.0,90.0
5625760.0,2316980.0,-545.0,2,5,5,5,92.0,646.0,89.0
5625760.0,2316980.0,-550.0,2,5,5,5,92.0,646.0,88.0
5625760.0,2316980.0,-555.0,2,5,5,5,92.0,646.0,87.0
5625760.0,2316980.0,-560.0,2,5,5,5,92.0,646.0,86.0
5625760.0,2316980.0,-565.0,2,5,5,5,92.0,646.0,85.0
5625760.0,2316980.0,-570.0,2,5,5,5,92.0,646.0,84.0
5625760.0,2316980.0,-575.0,2,5,5,5,92.0,646.0,83.0
5625760.0,2316980.0,-580.0,2,5,5,5,92.0,646.0,82.0
5625760.0,2316980.0,-585.0,2,5,5,5,92.0,646.0,81.0
5625760.0,2316980.0,-590.0,2,5,5,5,92.0,646.0,80.0
5625760.0,2316980.0,-595.0,2,5,5,5,92.0,646.0,79.0
5625760.0,2316980.0,-600.0,2,5,5,5,92.0,646.0,78.0
5625760.0,2316980.0,-605.0,2,5,5,5,92.0,646.0,77.0
5625760.0,2316980.0,-610.0,2,5,5,5,92.0,646.0,76.0
5625760.0,2316980.0,-615.0,2,5,5,5,92.0,646.0,75.0
5625760.0,2316980.0,-620.0,2,5,5,5,92.0,646.0,74.0
5625760.0,2316980.0,-625.0,2,5,5,5,92.0,646.0,73.0
5625760.0,2316980.0,-630.0,2,5,5,5,92.0,646.0,72.0
5625760.0,2316980.0,-635.0,2,5,5,5,92.0,646.0,71.0
5625760.0,2316980.0,-640.0,2,5,5,5,92.0,646.0,70.0
5625760.0,2316980.0,-645.0,2,5,5,5,92.0,646.0,69.0
5625760.0,2316980.0,-650.0,2,5,5,5,92.0,646.0,68.0
5625760.0,2316980.0,-655.0,2,5,5,5,92.0,646.0,67.0
5625760.0,2316980.0,-660.0,2,5,5,5,92.0,646.0,66.0
5625760.0,2316980.0,-665.0,2,5,5,5,92.0,646.0,65.0
5625760.0,2316980.0,-670.0,2,5,5,5,92.0,646.0,64.0
5625760.0,2316980.0,-670.0,6,5,5,5,92.0,646.0,64.0
5625760.0,2316980.0,-675.0,6,5,5,5,92.0,646.0,63.0
5625760.0,2316980.0,-680.0,6,5,5,5,92.0,646.0,62.0
5625760.0,2316980.0,-680.0,1,5,5,5,92.0,646.0,62.0
5625760.0,2316980.0,-685.0,1,5,5,5,92.0,646.0,61.0
5625760.0,2316980.0,-690.0,1,5,5,5,92.0,646.0,60.0
5625760.0,2316980.0,-695.0,1,5,5,5,92.0,646.0,59.0
5625760.0,2316980.0,-700.0,1,5,5,5,92.0,646.0,58.0
5625830.0,2317015.0,205.0,1,5,5,5,106.0,653.0,239.0
5625830.0,2317015.0,200.0,1,5,5,5,106.0,653.0,238.0
5625830.0,2317015.0,195.0,1,5,5,5,106.0,653.0,237.0
5625830.0,2317015.0,-330.0,5,5,5,5,106.0,653.0,132.0
5625830.0,2317015.0,-335.0,5,5,5,5,106.0,653.0,131.0
5625830.0,2317015.0,-340.0,5,5,5,5,106.0,653.0,130.0
5625830.0,2317015.0,-345.0,5,5,5,5,106.0,653.0,129.0
5625830.0,2317015.0,-350.0,5,5,5,5,106.0,653.0,128.0
5625830.0,2317015.0,-355.0,5,5,5,5,106.0,653.0,127.0
5625830.0,2317015.0,-360.0,5,5,5,5,106.0,653.0,126.0
5625830.0,2317015.0,-365.0,5,5,5,5,106.0,653.0,125.0
5625830.0,2317015.0,-370.0,5,5,5,5,106.0,653.0,124.0
5625830.0,2317015.0,-370.0,4,5,5,5,106.0,653.0,124.0
5625830.0,2317015.0,-375.0,4,5,5,5,106.0,653.0,123.0
5625830.0,2317015.0,-380.0,4,5,5,5,106.0,653.0,122.0
5625830.0,2317015.0,-385.0,4,5,5,5,106.0,653.0,121.0
5625830.0,2317015.0,-390.0,4,5,5,5,106.0,653.0,120.0
5625830.0,2317015.0,-395.0,4,5,5,5,106.0,653.0,119.0
5625830.0,2317015.0,-395.0,2,5,5,5,106.0,653.0,119.0
5625830.0,2317015.0,-400.0,2,5,5,5,106.0,653.0,118.0
5625830.0,2317015.0,-405.0,2,5,5,5,106.0,653.0,117.0
5625830.0,2317015.0,-410.0,2,5,5,5,106.0,653.0,116.0
5625830.0,2317015.0,-415.0,2,5,5,5,106.0,653.0,115.0
5625830.0,2317015.0,-420.0,2,5,5,5,106.0,653.0,114.0
5625830.0,2317015.0,-420.0,1,5,5,5,106.0,653.0,114.0
5625830.0,2317015.0,-425.0,1,5,5,5,106.0,653.0,113.0
5625830.0,2317015.0,-425.0,2,5,5,5,106.0,653.0,113.0
5625830.0,2317015.0,-430.0,2,5,5,5,106.0,653.0,112.0
5625830.0,2317015.0,-435.0,2,5,5,5,106.0,653.0,111.0
5625830.0,2317015.0,-440.0,2,5,5,5,106.0,653.0,110.0
5625830.0,2317015.0,-445.0,2,5,5,5,106.0,653.0,109.0
5625830.0,2317015.0,-450.0,2,5,5,5,106.0,653.0,108.0
5625830.0,2317015.0,-455.0,2,5,5,5,106.0,653.0,107.0
5625830.0,2317015.0,-460.0,2,5,5,5,106.0,653.0,106.0
5625830.0,2317015.0,-465.0,2,5,5,5,106.0,653.0,105.0
5625830.0,2317015.0,-470.0,2,5,5,5,106.0,653.0,104.0
5625830.0,2317015.0,-475.0,2,5,5,5,106.0,653.0,103.0
5625830.0,2317015.0,-480.0,2,5,5,5,106.0,653.0,102.0
5625830.0,2317015.0,-485.0,2,5,5,5,106.0,653.0,101.0
5625830.0,2317015.0,-490.0,2,5,5,5,106.0,653.0,100.0
5625830.0,2317015.0,-495.0,2,5,5,5,106.0,653.0,99.0
5625830.0,2317015.0,-500.0,2,5,5,5,106.0,653.0,98.0
5625830.0,2317015.0,-505.0,2,5,5,5,106.0,653.0,97.0
5625830.0,2317015.0,-510.0,2,5,5,5,106.0,653.0,96.0
5625830.0,2317015.0,-515.0,2,5,5,5,106.0,653.0,95.0
5625830.0,2317015.0,-520.0,2,5,5,5,106.0,653.0,94.0
5625830.0,2317015.0,-525.0,2,5,5,5,106.0,653.0,93.0
5625830.0,2317015.0,-530.0,2,5,5,5,106.0,653.0,92.0
5625830.0,2317015.0,-535.0,2,5,5,5,106.0,653.0,91.0
5625830.0,2317015.0,-535.0,1,5,5,5,106.0,653.0,91.0
5625830.0,2317015.0,-540.0,1,5,5,5,106.0,653.0,90.0
5625830.0,2317015.0,-545.0,1,5,5,5,106.0,653.0,89.0
5625830.0,2317015.0,-550.0,1,5,5,5,106.0,653.0,88.0
5625830.0,2317015.0,-555.0,1,5,5,5,106.0,653.0,87.0
5625830.0,2317015.0,-560.0,1,5,5,5,106.0,653.0,86.0
5625830.0,2317015.0,-565.0,1,5,5,5,106.0,653.0,85.0
5625830.0,2317015.0,-570.0,1,5,5,5,106.0,653.0,84.0
5625830.0,2317015.0,-575.0,1,5,5,5,106.0,653.0,83.0
5625830.0,2317015.0,-580.0,1,5,5,5,106.0,653.0,82.0
5625830.0,2317015.0,-585.0,1,5,5,5,106.0,653.0,81.0
5625830.0,2317015.0,-590.0,1,5,5,5,106.0,653.0,80.0
5625830.0,2317015.0,-595.0,1,5,5,5,106.0,653.0,79.0
5625830.0,2317015.0,-600.0,1,5,5,5,106.0,653.0,78.0
5625830.0,2317015.0,-605.0,1,5,5,5,106.0,653.0,77.0
5625830.0,2317015.0,-610.0,1,5,5,5,106.0,653.0,76.0
5625830.0,2317015.0,-615.0,1,5,5,5,106.0,653.0,75.0
5625830.0,2317015.0,-615.0,2,5,5,5,106.0,653.0,75.0
5625830.0,2317015.0,-620.0,2,5,5,5,106.0,653.0,74.0
5625830.0,2317015.0,-620.0,1,5,5,5,106.0,653.0,74.0
5625830.0,2317015.0,-625.0,1,5,5,5,106.0,653.0,73.0
5625830.0,2317015.0,-630.0,1,5,5,5,106.0,653.0,72.0
5625830.0,2317015.0,-630.0,2,5,5,5,106.0,653.0,72.0
5625830.0,2317015.0,-635.0,2,5,5,5,106.0,653.0,71.0
5625830.0,2317015.0,-640.0,2,5,5,5,106.0,653.0,70.0
5625830.0,2317015.0,-640.0,1,5,5,5,106.0,653.0,70.0
5625830.0,2317015.0,-645.0,1,5,5,5,106.0,653.0,69.0
5625830.0,2317015.0,-650.0,1,5,5,5,106.0,653.0,68.0
5625830.0,2317015.0,-655.0,1,5,5,5,106.0,653.0,67.0
5625830.0,2317015.0,-660.0,1,5,5,5,106.0,653.0,66.0
5625830.0,2317015.0,-665.0,1,5,5,5,106.0,653.0,65.0
5625830.0,2317015.0,-670.0,1,5,5,5,106.0,653.0,64.0
5625830.0,2317015.0,-675.0,1,5,5,5,106.0,653.0,63.0
5625830.0,2317015.0,-680.0,1,5,5,5,106.0,653.0,62.0
5625830.0,2317015.0,-685.0,1,5,5,5,106.0,653.0,61.0
5625830.0,2317015.0,-690.0,1,5,5,5,106.0,653.0,60.0
5625830.0,2317015.0,-695.0,1,5,5,5,106.0,653.0,59.0
5625830.0,2317015.0,-700.0,1,5,5,5,106.0,653.0,58.0
5625700.0,2316020.0,230.0,1,5,5,5,80.0,454.0,244.0
5625700.0,2316020.0,225.0,1,5,5,5,80.0,454.0,243.0
5625700.0,2316020.0,220.0,1,5,5,5,80.0,454.0,242.0
5625700.0,2316020.0,215.0,1,5,5,5,80.0,454.0,241.0
5625700.0,2316020.0,-325.0,1,5,5,5,80.0,454.0,133.0
5625700.0,2316020.0,-330.0,1,5,5,5,80.0,454.0,132.0
5625700.0,2316020.0,-335.0,1,5,5,5,80.0,454.0,131.0
5625785.0,2316070.0,225.0,1,5,5,5,97.0,464.0,243.0
5625785.0,2316070.0,220.0,1,5,5,5,97.0,464.0,242.0
5625785.0,2316070.0,215.0,1,5,5,5,97.0,464.0,241.0
5625785.0,2316070.0,210.0,1,5,5,5,97.0,464.0,240.0
5625785.0,2316070.0,-315.0,1,5,5,5,97.0,464.0,135.0
5625785.0,2316070.0,-320.0,1,5,5,5,97.0,464.0,134.0
5625785.0,2316070.0,-325.0,1,5,5,5,97.0,464.0,133.0
5625785.0,2316070.0,-330.0,1,5,5,5,97.0,464.0,132.0
5625785.0,2316070.0,-330.0,2,5,5,5,97.0,464.0,132.0
5625785.0,2316070.0,-335.0,2,5,5,5,97.0,464.0,131.0
5625785.0,2316070.0,-340.0,2,5,5,5,97.0,464.0,130.0
5625785.0,2316070.0,-345.0,2,5,5,5,97.0,464.0,129.0
5625785.0,2316070.0,-350.0,2,5,5,5,97.0,464.0,128.0
5625785.0,2316070.0,-355.0,2,5,5,5,97.0,464.0,127.0
5625785.0,2316070.0,-360.0,2,5,5,5,97.0,464.0,126.0
5625785.0,2316070.0,-365.0,2,5,5,5,97.0,464.0,125.0
5625875.0,2316115.0,225.0,1,5,5,5,115.0,473.0,243.0
5625875.0,2316115.0,220.0,1,5,5,5,115.0,473.0,242.0
5625875.0,2316115.0,215.0,1,5,5,5,115.0,473.0,241.0
5625875.0,2316115.0,210.0,1,5,5,5,115.0,473.0,240.0
5625875.0,2316115.0,-285.0,5,5,5,5,115.0,473.0,141.0
5625875.0,2316115.0,-290.0,5,5,5,5,115.0,473.0,140.0
5625875.0,2316115.0,-295.0,5,5,5,5,115.0,473.0,139.0
5625875.0,2316115.0,-300.0,5,5,5,5,115.0,473.0,138.0
5625875.0,2316115.0,-305.0,5,5,5,5,115.0,473.0,137.0
5625875.0,2316115.0,-310.0,5,5,5,5,115.0,473.0,136.0
5625875.0,2316115.0,-315.0,5,5,5,5,115.0,473.0,135.0
5625875.0,2316115.0,-315.0,1,5,5,5,115.0,473.0,135.0
5625875.0,2316115.0,-320.0,1,5,5,5,115.0,473.0,134.0
5625875.0,2316115.0,-325.0,1,5,5,5,115.0,473.0,133.0
5625875.0,2316115.0,-330.0,1,5,5,5,115.0,473.0,132.0
5625875.0,2316115.0,-335.0,1,5,5,5,115.0,473.0,131.0
5625875.0,2316115.0,-335.0,4,5,5,5,115.0,473.0,131.0
5625875.0,2316115.0,-340.0,4,5,5,5,115.0,473.0,130.0
5625875.0,2316115.0,-345.0,4,5,5,5,115.0,473.0,129.0
5625875.0,2316115.0,-350.0,4,5,5,5,115.0,473.0,128.0
5625875.0,2316115.0,-350.0,2,5,5,5,115.0,473.0,128.0
5625875.0,2316115.0,-355.0,2,5,5,5,115.0,473.0,127.0
5625875.0,2316115.0,-360.0,2,5,5,5,115.0,473.0,126.0
5625875.0,2316115.0,-365.0,2,5,5,5,115.0,473.0,125.0
5625875.0,2316115.0,-370.0,2,5,5,5,115.0,473.0,124.0
5625875.0,2316115.0,-375.0,2,5,5,5,115.0,473.0,123.0
5625875.0,2316115.0,-380.0,2,5,5,5,115.0,473.0,122.0
5625875.0,2316115.0,-385.0,2,5,5,5,115.0,473.0,121.0
5625875.0,2316115.0,-390.0,2,5,5,5,115.0,473.0,120.0
5625875.0,2316115.0,-395.0,2,5,5,5,115.0,473.0,119.0
5625875.0,2316115.0,-400.0,2,5,5,5,115.0,473.0,118.0
5625875.0,2316115.0,-400.0,3,5,5,5,115.0,473.0,118.0
5625875.0,2316115.0,-405.0,3,5,5,5,115.0,473.0,117.0
5625875.0,2316115.0,-405.0,2,5,5,5,115.0,473.0,117.0
5625875.0,2316115.0,-410.0,2,5,5,5,115.0,473.0,116.0
5625875.0,2316115.0,-410.0,1,5,5,5,115.0,473.0,116.0
5625875.0,2316115.0,-415.0,1,5,5,5,115.0,473.0,115.0
5625875.0,2316115.0,-420.0,1,5,5,5,115.0,473.0,114.0
5625875.0,2316115.0,-425.0,1,5,5,5,115.0,473.0,113.0
5625960.0,2316165.0,220.0,1,5,5,5,132.0,483.0,242.0
5625960.0,2316165.0,215.0,1,5,5,5,132.0,483.0,241.0
5625960.0,2316165.0,210.0,1,5,5,5,132.0,483.0,240.0
5625960.0,2316165.0,205.0,1,5,5,5,132.0,483.0,239.0
5625960.0,2316165.0,200.0,1,5,5,5,132.0,483.0,238.0
5625960.0,2316165.0,-340.0,1,5,5,5,132.0,483.0,130.0
5625960.0,2316165.0,-345.0,1,5,5,5,132.0,483.0,129.0
5625960.0,2316165.0,-350.0,1,5,5,5,132.0,483.0,128.0
5625960.0,2316165.0,-355.0,1,5,5,5,132.0,483.0,127.0
5625960.0,2316165.0,-360.0,1,5,5,5,132.0,483.0,126.0
5625960.0,2316165.0,-365.0,1,5,5,5,132.0,483.0,125.0
5625960.0,2316165.0,-370.0,1,5,5,5,132.0,483.0,124.0
5625960.0,2316165.0,-375.0,1,5,5,5,132.0,483.0,123.0
5625960.0,2316165.0,-380.0,1,5,5,5,132.0,483.0,122.0
5625960.0,2316165.0,-385.0,1,5,5,5,132.0,483.0,121.0
5625960.0,2316165.0,-390.0,1,5,5,5,132.0,483.0,120.0
5625960.0,2316165.0,-395.0,1,5,5,5,132.0,483.0,119.0
5625960.0,2316165.0,-400.0,1,5,5,5,132.0,483.0,118.0
5625960.0,2316165.0,-405.0,1,5,5,5,132.0,483.0,117.0
5625960.0,2316165.0,-410.0,1,5,5,5,132.0,483.0,116.0
5625960.0,2316165.0,-415.0,1,5,5,5,132.0,483.0,115.0
5625960.0,2316165.0,-420.0,1,5,5,5,132.0,483.0,114.0
5625960.0,2316165.0,-425.0,1,5,5,5,132.0,483.0,113.0
5625960.0,2316165.0,-430.0,1,5,5,5,132.0,483.0,112.0
5625960.0,2316165.0,-435.0,1,5,5,5,132.0,483.0,111.0
5625960.0,2316165.0,-440.0,1,5,5,5,132.0,483.0,110.0
